,m_z,intenzitet
0,1025,1908
1,302,1887
2,681,1847
3,143,1747
4,867,1673
5,552,1667
6,189,1605
7,415,1583
8,938,1557
9,863,1499
10,159,1422
11,1125,1408
12,535,1342
13,637,1274
14,524,1134
15,285,1054
16,750,1050
17,835,960
18,879,944
19,653,913
20,959,818
21,846,729
22,1152,713
23,496,641
24,270,623
25,796,617
26,1695,498
27,523,497
28,993,283
29,258,271
30,113,229
31,1690,198
32,1493,159
